FID,My_FID3,Placename,Alt_names,ModernName,Confidence,Notes,Type,FID_Relate,Relation,Start_Date,End_Date,References,Type_URL,X,Y,Time_span
60,1,Puerto de Acapulco, ,Acapulco De Juarez,1, ,Harbor,0, ,,,Acuña 1984;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=485,-99.88998311,16.86491458,https://en.wikipedia.org/wiki/16th_century
227,2,Castilla, , ,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps, ,-4.036373825,39.02985948,https://en.wikipedia.org/wiki/16th_century
111,3,Acatlan, ,San Luis Acatlán,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.73361111,16.80722222,https://en.wikipedia.org/wiki/16th_century
73,4,Achiutla,Yñudico,Achiutla,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.48833333,17.30444444,https://en.wikipedia.org/wiki/16th_century
228,5,España, ,San Lorenzo del Escorial,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps, ,-4.148009986,40.58901942,https://en.wikipedia.org/wiki/16th_century
186,6,Río de Alvarado, , ,1, ,River,215,Near,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-96.9977844,17.83116458,https://en.wikipedia.org/wiki/16th_century
229,7,Salamanca, ,Salamanca,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps, ,-5.664059204,40.96501083,https://en.wikipedia.org/wiki/16th_century
230,8,Medina del Campo, ,Medina del Campo,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps, ,-4.915023118,41.30840234,https://en.wikipedia.org/wiki/16th_century
231,9,Arévalo, ,Arévalo,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps, ,-4.719115221,41.05975871,https://en.wikipedia.org/wiki/16th_century
125,10,Amoltepeque,Amoltepec;Yucu Nama,Amoltepec,1, , ,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.4959797,16.6412582,https://en.wikipedia.org/wiki/16th_century
13,11,Ciudad de los Angeles,Puebla de los Ángeles,Heroica Puebla de Zaragoza,1, , ,0, ,,,Acuña 1984;Atlas 2010,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.197222,19.043889,https://en.wikipedia.org/wiki/16th_century
46,12,Ciudad de Antequera,Antequera;Guaxaca,Oaxaca De Juarez,1, , ,0, ,,,Acuña 1984;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.72190157,17.0605374,https://en.wikipedia.org/wiki/16th_century
232,13,Chile, ,Chile,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps, ,-70.6433496,-33.44778657,https://en.wikipedia.org/wiki/16th_century
233,14,Perú, ,Perú,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps, ,-76.6674997,-9.325485278,https://en.wikipedia.org/wiki/16th_century
234,15,Las Indias,Las Indias del Mar Océano,Las Indias Occidentales,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Allocated by research, ,-75.351208,19.24294408,https://en.wikipedia.org/wiki/16th_century
235,16,Islas de la Especiería,Especiería,Ambon,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1988;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,128.1846903,-3.696798059,https://en.wikipedia.org/wiki/16th_century
236,17,Islas del Poniente, ,Filipinas,1, ,Island,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=575,121.0099516,14.5990217,https://en.wikipedia.org/wiki/16th_century
237,18,Michoacan, ,Tzintzuntzan,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Carrillo Cazares 1996, ,-101.573402,19.62326,https://en.wikipedia.org/wiki/16th_century
152,19,Ateticpac,Santa Ana Ateticpac,Santa Ana (Ateixtlahuaca),2, ,Sujeto,374,Depends on,,,Acuña 1984;Google Maps, ,-96.90685592,18.21082772,https://en.wikipedia.org/wiki/16th_century
44,20,Atlatlaucca,Atlatlauca,San Juan Bautista Atatlahuca,1, , ,0, ,,,Acuña 1984;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.83081478,17.53197314,https://en.wikipedia.org/wiki/16th_century
187,21,Río de Atotonilco, , ,2, , ,0, ,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.98914346,17.06423754,https://en.wikipedia.org/wiki/16th_century
50,22,Atoyaquillo,Ayuta,Teita,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.41444444,17.09583333,https://en.wikipedia.org/wiki/16th_century
147,23,Ayauhtla, ,Ayautla,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.66944444,18.03055555,https://en.wikipedia.org/wiki/16th_century
155,24,Ayocinapa, , ,2, ,Cabecera,0, ,,,Acuña 1984;Allocated by research, ,-98.17510363,16.87994188,https://en.wikipedia.org/wiki/16th_century
238,25,Nueva España, ,México,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Allocated by research, ,-99.12477328,19.45212213,https://en.wikipedia.org/wiki/16th_century
43,26,Ayutla, ,Ayutla De Los Libres,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.09694444,16.96472222,https://en.wikipedia.org/wiki/16th_century
188,27,Azoyuque, ,Azoyu,1, ,Cabecera,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-98.59805556,16.73305556,https://en.wikipedia.org/wiki/16th_century
239,28,Tlacolula, ,Tlacolula de Matamoros,1, , ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps, ,-96.47879027,16.95549362,https://en.wikipedia.org/wiki/16th_century
68,29,Cacahuatepec, ,Cacahuatepec,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.61222222,16.88583333,https://en.wikipedia.org/wiki/16th_century
100,31,Caguacuaha,San Francisco;Cagua Cuaha,Cahuacua,1, ,Estancia,351,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.30694444,16.89583333,https://en.wikipedia.org/wiki/16th_century
215,34,California, , ,1, , ,0, ,,,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-113.3414975,27.61283002,https://en.wikipedia.org/wiki/16th_century
156,35,Camotlan, , ,2, ,Sujeto,344,Depends on,,,Acuña 1984;Allocated by research, ,-94.68353734,16.23331305,https://en.wikipedia.org/wiki/16th_century
95,37,Cimatlan,Huyelachi,Zimatlán,1, ,Pueblo,352, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.78472222,16.86527778,https://en.wikipedia.org/wiki/16th_century
106,38,Cintla, , ,2, ,Cabecera,0, ,,,Acuña 1984;Allocated by research, ,-98.83179784,16.62937748,https://en.wikipedia.org/wiki/16th_century
225,41,Coatepeque,Yucucoo;Sierra Yucu Coo;Yucu Coo, ,2, ,Mountain Range,327,Near,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-97.23042246,17.13052188,https://en.wikipedia.org/wiki/16th_century
26,42,Coatlan, ,San Pablo Coatlan,1, , ,0, ,,,Acuña 1984;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.78456695,16.22428629,https://en.wikipedia.org/wiki/16th_century
77,43,Coatzacualco, ,Villa Allende,1, , ,0, ,,,Acuña 1984;Scholes and Roys 1996;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-94.385122,18.14741,https://en.wikipedia.org/wiki/16th_century
0,45,Colotepec, ,Colotepec,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.9375,15.89722222,https://en.wikipedia.org/wiki/16th_century
86,50,Copalitech, ,Copala,1, , ,0, ,,,Acuña 1984;Google Maps;Google Earth;unikloc10gw,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.971444,16.602822,https://en.wikipedia.org/wiki/16th_century
58,51,Río de Copalitech, ,Copala,1, ,River,0, ,,,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-98.99494169,16.61326542,https://en.wikipedia.org/wiki/16th_century
112,53,Coyula,Yenynguia,Coyula,1, ,Estancia,215,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.90972222,17.91388889,https://en.wikipedia.org/wiki/16th_century
226,54,Cordillera Cozauhtepec,Cozauhtepec;Tani Quiazi;Sierra Amarilla, ,2,It is at the west of Teozapotlan (id.352). It is also mentioned in the Cozauhtepec report (id.55),Mountain Range,352,Near,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-96.87070939,16.95938916,https://en.wikipedia.org/wiki/16th_century
9,55,Pueblo de Cozauhtepec,Cozauhtepec,San Francisco Cozoaltepec,1, , ,0, ,,,Acuña 1984;Google Maps;Google Earth;unikloc10gw,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.723207,15.812197,https://en.wikipedia.org/wiki/16th_century
146,57,Cuestlahuaca, ,Coixtlahuaca,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.32361111,17.72361111,https://en.wikipedia.org/wiki/16th_century
1,58,Cuicatlan, ,San Juan Bautista Cuicatlan,1, , ,0, ,,,Acuña 1984;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.96156367,17.80114713,https://en.wikipedia.org/wiki/16th_century
101,59,Villa de Cuilapa,Cuilapa,Villa De Cuilapam,1, ,Villa,352, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.78055556,16.99583333,https://en.wikipedia.org/wiki/16th_century
54,60,Cuilutla, ,Cuilutla,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.91722222,16.74138889,https://en.wikipedia.org/wiki/16th_century
119,61,Cuixtla, ,Cuixtla,1, ,Sujeto,159,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.635,16.3075,https://en.wikipedia.org/wiki/16th_century
118,62,Cunama,San Miguel;Cu Naʼma,Piedras,1, ,Estancia,351,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.22722222,16.99166667,https://en.wikipedia.org/wiki/16th_century
98,63,Cunzeche,San Miguel Cunzeche,Albarradas,1, ,Sujeto,168,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.27055556,17.0375,https://en.wikipedia.org/wiki/16th_century
74,64,Cuyotepec,Zabeche,Coyotepec,1, ,Pueblo,352, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.7075,16.9575,https://en.wikipedia.org/wiki/16th_century
45,65,Cuzcatlan, ,Coxcatlan,1, , ,0, ,,,Acuña 1984;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.15064989,18.26664894,https://en.wikipedia.org/wiki/16th_century
189,66,Chacalapan, ,Chacalapa,2, , ,145, ,,,Acuña 1984;Toponimos50k,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-95.96575111,16.00974945,https://en.wikipedia.org/wiki/16th_century
190,68,Ciudad de Chiapa,Chiapa,Chiapa (De Corzo),1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-93.01388889,16.70694444,https://en.wikipedia.org/wiki/16th_century
191,69,Serranías de Chiapa, ,Sierra Madre de Chiapas,1, ,Mountain Range,0, ,,,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-92.71528601,15.65042164,https://en.wikipedia.org/wiki/16th_century
158,70,Cerro Chicahuastepeque,Chicahuastepeque;Chicahuastepec, ,2, ,Hill,197,Near,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-96.53261871,17.87502414,https://en.wikipedia.org/wiki/16th_century
126,72,Chilchoc, ,Chilchotla,1, ,Sujeto,374,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.82916667,18.23222222,https://en.wikipedia.org/wiki/16th_century
133,75,Chimalapan,Chimalapa,Chimalapa,1, ,Sujeto,344,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-94.74777778,16.71333333,https://en.wikipedia.org/wiki/16th_century
93,77,Chinantla, ,Valle Real (Nacional),1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.3,17.77638889,https://en.wikipedia.org/wiki/16th_century
218,78,Sierra de Chiquilitepeque,Chiquilitepeque;Chiquilitepec;Chiquilichiquilitepeque;Yucudii;Sierra Yucu Ndii;Yucu Ndii, ,2, ,Mountain Range,194,Near,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-97.34375987,17.25460813,https://en.wikipedia.org/wiki/16th_century
92,82,Cholula, ,Cholula De Rivadabia,1, , ,0, ,,,Acuña 1984;Google Maps;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.30177942,19.05826813,https://en.wikipedia.org/wiki/16th_century
154,89,Elosuchitlan,San Antonio Elosuchitlan,Eloxochitlán de Flores Magón,1, ,Sujeto,374,Depends on,,,Acuña 1984;Google Maps;Google Earth;unikloc10gw, ,-96.87606658,18.17681527,https://en.wikipedia.org/wiki/16th_century
18,90,Elotepec,Tani Zehe,Elotepec,1,Sixth Peñol,Cabecera,217,Is contained,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.20972222,16.84444444,https://en.wikipedia.org/wiki/16th_century
130,92,Etla,Yetla,Villa de Etla,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.78333333,17.20611111,https://en.wikipedia.org/wiki/16th_century
167,93,Eztitla,Ñuu Neñe,Estetla,1,Second Peñol,Cabecera,217,Is contained,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.09583333,17.02583333,https://en.wikipedia.org/wiki/16th_century
181,94,Valle de Flores, , ,2, ,Valley,10,Contains,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1197,-97.48925199,16.64746055,https://en.wikipedia.org/wiki/16th_century
38,96,Guatemala, ,Antigua Guatemala,1, , ,0, ,,,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-90.73486111,14.54983333,https://en.wikipedia.org/wiki/16th_century
11,97,Puerto de Guatulco, ,Bahía de Santa Cruz Huatulco,1, ,Harbor,0, ,,,Acuña 1984;Atlas 2010,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=485,-96.132222,15.754167,https://en.wikipedia.org/wiki/16th_century
94,98,Guauhtla, ,Huautla De Jimenez,1, ,Cabecera,374,Depends on,,,Acuña 1984;INEGI: MEX_topoloc, ,-96.84112387,18.13260964,https://en.wikipedia.org/wiki/16th_century
5,99,Guaxilotitlan, ,Huexolotitlan (Huitzo),1, , ,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.88336245,17.27712311,https://en.wikipedia.org/wiki/16th_century
31,100,Guazontlan, ,San Mateo Del Mar,1, ,Sujeto,344,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-94.98166667,16.21,https://en.wikipedia.org/wiki/16th_century
161,101,Güilotepeque,Güilotepec,Huilotepec,1, ,Sujeto,344,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-95.15,16.24388889,https://en.wikipedia.org/wiki/16th_century
192,103,Huacmilula,Guamilula,Huamelula,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-95.66527778,16.025,https://en.wikipedia.org/wiki/16th_century
132,104,Huehuetlan, ,Huehuetan,1, ,Cabecera,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-98.56583333,16.63472222,https://en.wikipedia.org/wiki/16th_century
64,105,Huehuetlan,San Francisco Huehuetlan,Huehuetlan,1, ,Sujeto,374,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.94638889,18.19722222,https://en.wikipedia.org/wiki/16th_century
71,111,Ihualapa, ,Igualapa,1, ,Cabecera,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-98.47555556,16.74416667,https://en.wikipedia.org/wiki/16th_century
62,114,Indigüi,Sii Ndevui;Sii Ndevi;San Mateo,Sindihui,1, ,Estancia,351,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.35138889,17.00194444,https://en.wikipedia.org/wiki/16th_century
224,115,Sierra de Iscaltlajumulco,Iscaltlajumulco;Ituucachi;Sierra de Ituu Cachi;Ituu Cachi, ,2, ,Mountain Range,327,Near,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-97.21130326,17.20216858,https://en.wikipedia.org/wiki/16th_century
82,119,Itzcuintepeque,Itzcuintepec;Quia Peco;Yucu Ina,Peñoles,1,First Peñol,Cabecera,217,Is contained,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.00138889,17.07777778,https://en.wikipedia.org/wiki/16th_century
27,120,Ixcatlan, ,Ixcatlan,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.19277778,17.85277778,https://en.wikipedia.org/wiki/16th_century
183,121,Corregimiento de Ixtepex,Ixtepex,Ixtepeji,1,"Santa Catarina Ixtepexi está en el indice, pero no en el texto", ,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.56196346,17.26552364,https://en.wikipedia.org/wiki/16th_century
172,122,Ixtlahuacan,Xihui,Ixtlahuaca,1, ,Estancia,352,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.825,17.07083333,https://en.wikipedia.org/wiki/16th_century
122,123,Ixtlan, ,Ixtlan,1, ,Pueblo comarcano,429,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.48722222,17.33055556,https://en.wikipedia.org/wiki/16th_century
160,125,Iztactepec Coba, ,Ixtaltepec,1, ,Sujeto,344,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-95.05916667,16.50194444,https://en.wikipedia.org/wiki/16th_century
57,126,Iztactepec de la Mar, ,San Francisco del Mar Pueblo Viejo,1, ,Sujeto,344,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-94.632222,16.233333,https://en.wikipedia.org/wiki/16th_century
193,127,Iztapa, ,Ixtapan De La Sal,1,Salt, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.67527778,18.84416667,https://en.wikipedia.org/wiki/16th_century
67,130,Iztayutla,Iztlayutla,Ixtayutla,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.65305556,16.565,https://en.wikipedia.org/wiki/16th_century
169,134,Lachiato,Santa María Lachiato,Albarradas,1, ,Sujeto,168,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.19027778,16.96388889,https://en.wikipedia.org/wiki/16th_century
145,135,Lachibiza,Lachibize San Lorenzo,Albarradas,1, ,Sujeto,168,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.25694444,16.90972222,https://en.wikipedia.org/wiki/16th_century
97,136,Lachiguise,Lachiguise San Dionisio,Ocotepec,1, ,Sujeto,503,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.39583333,16.79722222,https://en.wikipedia.org/wiki/16th_century
34,143,Macuilsúchil, ,Macuilxochitl,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.54,17.01583333,https://en.wikipedia.org/wiki/16th_century
90,144,Macuiltepec, ,Yahuiche,1, ,Mountain Range,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-96.48111111,17.29916667,https://en.wikipedia.org/wiki/16th_century
19,145,Macupilco,San Miguel Macupilco;Macopilco,Chongo,1, ,Sujeto,319,Depends on,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800, ,-95.96795876,16.00672634,https://en.wikipedia.org/wiki/16th_century
4,147,Malinaltepec,Yucuañi;Yucu añi;Yucu Cuañi,Yucuañe,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.45,17.23888889,https://en.wikipedia.org/wiki/16th_century
194,148,Mar del Norte, , ,2, ,Sea,0, ,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1015,-94.64480019,20.00849701,https://en.wikipedia.org/wiki/16th_century
195,149,Mar del Sur, , ,2, ,Sea,0, ,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1015,-97.03376054,14.27338344,https://en.wikipedia.org/wiki/16th_century
14,152,Mazatlan,Matzatlan;Matzatlan San Christóbal;San Cristóbal Mazatlan,Mazatlan,1, ,Cabecera,374,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.91527778,18.03194444,https://en.wikipedia.org/wiki/16th_century
153,155,Mexcala,Santiago Mexcala,Texcalcingo,1, ,Sujeto,374,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-96.96944444,18.20777778,https://en.wikipedia.org/wiki/16th_century
42,156,México, ,Museo del Templo Mayor,1, , ,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.1313711,19.43492025,https://en.wikipedia.org/wiki/16th_century
49,159,Miaguatlan, ,Miahuatlan De Porfirio Diaz,1, , ,0, ,,,Acuña 1984;Google Maps;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.59680914,16.32869862,https://en.wikipedia.org/wiki/16th_century
182,160,Valle de Miaguatlan, , ,2, ,Valley,0, ,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1197,-96.55784844,16.29957301,https://en.wikipedia.org/wiki/16th_century
76,161,Micaoztoc, , ,1, , ,0, ,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.703801,18.1899,https://en.wikipedia.org/wiki/16th_century
163,162,Mictlantongo,Santa Cruz;Mitlantongo;Dzandaya;Sandaya,Andayas (Mitlatongo),1,Twin cabecera,Cabecera,163, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.27666667,17.18472222,https://en.wikipedia.org/wiki/16th_century
162,163,Mictlantongo,Santiago;Mitlantongo;Dzandaya;Sandaya,Andayas (Mitlatongo),1,Twin cabecera,Cabecera,162, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.27666667,17.18888889,https://en.wikipedia.org/wiki/16th_century
7,168,Miquitla,Lioba;Mitla;Yooba;Liyoo Paa;Liyoba,Mitla,1, , ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.3625,16.92222222,https://en.wikipedia.org/wiki/16th_century
99,171,La Mixtequilla, ,Mixtequilla,1, ,Sujeto,344,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-95.25972222,16.37444444,https://en.wikipedia.org/wiki/16th_century
85,174,Nanacatepec, , ,2, , ,0, ,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-95.49366604,17.43383975,https://en.wikipedia.org/wiki/16th_century
137,175,Nanahuaticpac,Nanahuaticpac San Antonio,San Antonio Nanahuatipam,1, ,Cabecera,374,Depends on,,,Acuña 1984;INEGI: MEX_topoloc, ,-97.12424672,18.13145653,https://en.wikipedia.org/wiki/16th_century
135,179,Nectepec, ,Santiago Niltepec,1, ,Sujeto,344,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-94.627623,16.561389,https://en.wikipedia.org/wiki/16th_century
30,181,Nexapa,Nejapa,Nejapa De Madero,1, ,Villa,0, ,,,Acuña 1984;INEGI: MEX_topoloc, ,-95.97980271,16.6068899,https://en.wikipedia.org/wiki/16th_century
196,182,Río de Nexpa, , ,2, ,River,0, ,,,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-99.20093732,16.76323955,https://en.wikipedia.org/wiki/16th_century
149,183,Nextepeque,Nextepec;Nextepec San Gabriel,Casa Blanca,1, ,Cabecera,374,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,-97.1375,18.15,https://en.wikipedia.org/wiki/16th_century
89,184,Nochiztlan, ,Nochixtlan,1, , ,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.22540225,17.45839532,https://en.wikipedia.org/wiki/16th_century
