FID,My_FID1,Placename,Alt_names,ModernName,Confidence,Notes,FID_Relate,Relation,Start_Date,End_Date,References,Type,Type_URL,X,Y,Time_span
111,39,Citala, ,Citala,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00, , , ,-89.2167,14.3667,https://en.wikipedia.org/wiki/16th_century
185,42,Coatán, ,Coatepeque,1, ,253,Near,30/12/1899 00:00:00,30/12/1899 00:00:00,Lardé y Larin 1957,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-89.49995882,13.92872128,https://en.wikipedia.org/wiki/16th_century
21,44,Cobán,Santo Domingo de Cobán;Santo Domingo,Cobán,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.368549,15.470585,https://en.wikipedia.org/wiki/16th_century
9,48,Comayagua, ,Comayagua,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-87.638143,14.451152,https://en.wikipedia.org/wiki/16th_century
107,49,Copán, ,Ruinas de Copán,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps, , ,-89.14669835,14.83858128,https://en.wikipedia.org/wiki/16th_century
108,50,Río de Copán, ,Río de Copán,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-89.14774414,14.83258923,https://en.wikipedia.org/wiki/16th_century
8,55,Costa Rica,Cartago;Nueva Cartago,Cartago,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-83.92088,9.86474,https://en.wikipedia.org/wiki/16th_century
54,58,Cuilco,Huey Cuilco, ,2, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Gerhard 1972 SE Frontier;, , ,-92.55575,15.26158333,https://en.wikipedia.org/wiki/16th_century
135,59,Cuyotenango, ,Cuyotenango,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-91.57116,14.53978,https://en.wikipedia.org/wiki/16th_century
180,62,Chagüite,Quauitle,Chaguite,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.7835,14.35,https://en.wikipedia.org/wiki/16th_century
20,63,Chamelco,San Juan Chamelco;San Juan,San Juan Chamelco,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.32823,15.42517,https://en.wikipedia.org/wiki/16th_century
129,64,Chapultique, ,Chapeltique,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-88.263376,13.63566,https://en.wikipedia.org/wiki/16th_century
45,67,Chiapa de los Españoles,Chiapa,Chiapa (De Corzo),1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-93.01388889,16.70694444,https://en.wikipedia.org/wiki/16th_century
44,68,Chiapa de los Indios,Ciudad Real de Chiapa;Ciudad Real,San Cristobal de Las Casas,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-92.63753,16.73695,https://en.wikipedia.org/wiki/16th_century
142,70,China, ,Beijing,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1987;Google Maps, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,116.3910143,39.92383583,https://en.wikipedia.org/wiki/16th_century
110,74,Chiquimula de la Costa, ,Chiquimulilla,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps, , ,-90.379,14.0842,https://en.wikipedia.org/wiki/16th_century
109,75,Chiquimula de la Sierra,Chiquimula,Chiquimula,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-89.54405,14.80061,https://en.wikipedia.org/wiki/16th_century
105,76,Chixoy, ,Chixoy,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-90.74672354,15.94364015,https://en.wikipedia.org/wiki/16th_century
71,78,Cholula, ,Cholula De Rivadabia,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Del Paso y Troncoso 1905;Google Maps;INEGI: MEX_topoloc,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.30178095,19.05826785,https://en.wikipedia.org/wiki/16th_century
14,79,Choluteca,La Choluteca,Choluteca,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-87.184592,13.300472,https://en.wikipedia.org/wiki/16th_century
73,85,Almolonga, ,Almolonga,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-91.49413,14.81583,https://en.wikipedia.org/wiki/16th_century
154,92,Parramos, ,Parramos,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.80189,14.60844,https://en.wikipedia.org/wiki/16th_century
29,95,Quezaltenango, ,Quezaltenango,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-91.51907,14.84411,https://en.wikipedia.org/wiki/16th_century
25,96,San Miguel,Villa de San Miguel,San Miguel,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-88.17722,13.48039,https://en.wikipedia.org/wiki/16th_century
95,102,Golfo Dulce, ,Golfo Dulce,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,Gulf,https://apps.usgs.gov/thesaurus/term-simple.php?thcode=3&code=473,-83.24493821,8.564733747,https://en.wikipedia.org/wiki/16th_century
96,103,Golfo del Papagayo, ,Golfo del Papagayo,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,Gulf,https://apps.usgs.gov/thesaurus/term-simple.php?thcode=3&code=473,-85.71282978,10.6809982,https://en.wikipedia.org/wiki/16th_century
187,104,La Gotera, ,San Francisco Gotera,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Lardé y Larín 1957,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-88.10325421,13.69693335,https://en.wikipedia.org/wiki/16th_century
10,105,Gracias a Dios, ,Gracias a Dios,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-88.58315,14.588723,https://en.wikipedia.org/wiki/16th_century
6,106,Granada, ,Granada,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-85.958769,11.934729,https://en.wikipedia.org/wiki/16th_century
170,107,Río Sacapula,Río Grande,Río Chixoy,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-91.09633257,15.28695671,https://en.wikipedia.org/wiki/16th_century
169,108,Río Guacalate, ,Río Guacalate,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-90.76259073,14.52981482,https://en.wikipedia.org/wiki/16th_century
79,111,Guanaguazapa, ,Guanagazapa,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.641,14.2242,https://en.wikipedia.org/wiki/16th_century
7,112,Guatemala,Cuauhtemala;Guauhtemala;Quauhtemala;Ciudad Vieja;Ciudad Viaje de Guatemala;Cuauhtemalon,Antigua Guatemala,1, ,0, ,,,Acuña 1986;Google Maps, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-90.73486111,14.54983333,https://en.wikipedia.org/wiki/16th_century
117,113,Volcán Hun 4at,Volcán de Guatemala,Volcán de Agua,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,Volcano,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1209,-90.743,14.465,https://en.wikipedia.org/wiki/16th_century
97,114,Guaxaca,Oaxaca,Oaxaca De Juarez,1, ,0, ,,,Acuña 1984;INEGI: MEX_topoloc,City,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=202,-96.72190157,17.0605374,https://en.wikipedia.org/wiki/16th_century
1,115,Guazacapán, ,Guazacapán,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps, , ,-90.4165,14.0752,https://en.wikipedia.org/wiki/16th_century
98,116,Guexocingo, ,Huejotzingo,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.40611111,19.16,https://en.wikipedia.org/wiki/16th_century
121,117,Guaymoco,Güeymoco,Guaymoco,1,Near Tonalá,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Revene 2007,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-89.49964,13.74584,https://en.wikipedia.org/wiki/16th_century
74,118,Cabo de Higueras, ,Cabo de Honduras,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research,Cape,https://apps.usgs.gov/thesaurus/term-simple.php?thcode=3&code=168,-86.01041412,16.02514076,https://en.wikipedia.org/wiki/16th_century
81,120,Huehuetenango, ,Huehuetenango,1, ,0, ,,,HGIS_Indias, , ,-91.46949,15.32107,https://en.wikipedia.org/wiki/16th_century
53,121,Huehuetlán, ,Huehuetan,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Gerhard 1972 SE Frontier;Tanck de Estrada 2005: Atlas 1800, , ,-92.38083333,15.01916667,https://en.wikipedia.org/wiki/16th_century
77,123,Huey Mango,Hueymango,Guaymango,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-89.84467,13.74649,https://en.wikipedia.org/wiki/16th_century
100,125,Ilamapa, ,Islamapa,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-92.439444,15.068056,https://en.wikipedia.org/wiki/16th_century
141,126,Islas del Poniente, ,Filipinas,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1985;GeoNames_MX,Island,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=575,121.0099516,14.5990217,https://en.wikipedia.org/wiki/16th_century
189,127,Los Izalcos, ,"Izalco, Caluco, Nahuizalco",1,"It refers to four towns: Izalco, Caluco, Nahulingo and Tacuscalco.",0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Rodríguez Herrera 2007,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-89.68319105,13.74347108,https://en.wikipedia.org/wiki/16th_century
101,128,Izapa, ,Izapa,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.8434,14.62269,https://en.wikipedia.org/wiki/16th_century
55,129,Izcuintepeque,Ixcuintla,Escuintla,2, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research, , ,-90.786,14.3006,https://en.wikipedia.org/wiki/16th_century
139,130,Izguatlán, ,Santa María Ixhuatán,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.2747,14.19,https://en.wikipedia.org/wiki/16th_century
175,131,Izguipulas,Los Izguipulas,Esquipulas,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-89.350021,14.564375,https://en.wikipedia.org/wiki/16th_century
2,132,Iztapan,Iztapa,Iztapan,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps, , ,-90.716577,13.931836,https://en.wikipedia.org/wiki/16th_century
186,133,Iztepeque, ,San Cayetano Istepeque,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GeoNames_GT,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-88.80858842,13.65042282,https://en.wikipedia.org/wiki/16th_century
82,134,Jacaltenango, ,Jacaltenango,1, ,0, ,,,HGIS_Indias, , ,-91.7137837,15.66505477,https://en.wikipedia.org/wiki/16th_century
173,135,Jalapa, ,Jalapa,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-89.99002,14.63564,https://en.wikipedia.org/wiki/16th_century
127,136,Jiboga,Campos de Jiboga, ,2, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research, , ,-89.22129818,13.52619071,https://en.wikipedia.org/wiki/16th_century
126,137,Jocotlán, ,Jocotán,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-89.390695,14.821197,https://en.wikipedia.org/wiki/16th_century
134,139,San Agustín,Lanquín,San Agustín Lanquín,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps, , ,-89.98089244,15.57537831,https://en.wikipedia.org/wiki/16th_century
138,140,Río de Lempa, ,Río de Lempa,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-88.75706882,13.99015378,https://en.wikipedia.org/wiki/16th_century
37,141,León, ,León,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-86.877485,12.434839,https://en.wikipedia.org/wiki/16th_century
192,143,Pueblo de la Madalena,Madalena, ,2,Sureste de Verapaz,283,Depends on,30/12/1899 00:00:00,30/12/1899 00:00:00,GeoNames_GT,Estancia, ,-91.12664445,14.64130336,https://en.wikipedia.org/wiki/16th_century
144,146,Mar del Norte, , ,2, ,0, ,,,Acuña 1984;Allocated by research,Sea,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1015,-94.64480019,20.00849701,https://en.wikipedia.org/wiki/16th_century
145,147,Mar del Sur, , ,2, ,0, ,,,Acuña 1984;Allocated by research,Sea,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1015,-97.03376054,14.27338344,https://en.wikipedia.org/wiki/16th_century
146,148,Mazagua, ,Masagua,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.848,14.20300012,https://en.wikipedia.org/wiki/16th_century
51,150,Mazatlán, ,Mazatlan,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Gerhard 1972 SE Frontier;GSE_NGA, , ,-92.4503,14.863193,https://en.wikipedia.org/wiki/16th_century
171,151,México, ,Museo del Templo Mayor,1, ,0, ,30/12/1899 00:00:00,,Acuña 1986;Google Maps;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.1313711,19.43492025,https://en.wikipedia.org/wiki/16th_century
165,152,Río Michatoya, ,Río Michatoya,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-90.65722809,14.09878639,https://en.wikipedia.org/wiki/16th_century
172,153,Michoacán, ,Tzintzuntzan,1, ,307,Depends on,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1987;Carrillo Cazares 1996,Barrio, ,-101.573402,19.62326,https://en.wikipedia.org/wiki/16th_century
43,155,Milpas del Valle, , ,2, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research, , ,-90.75182701,14.51241465,https://en.wikipedia.org/wiki/16th_century
174,156,Mitla, ,Mita,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-89.710938,14.334267,https://en.wikipedia.org/wiki/16th_century
179,158,Mixtlán,Miztlán,San Juan Mixtan,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.8332,14.217,https://en.wikipedia.org/wiki/16th_century
147,159,Moncagua, ,Moncagua,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-88.2553,13.5334,https://en.wikipedia.org/wiki/16th_century
148,163,Motagua, ,Motagua,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-90.39193155,14.87388833,https://en.wikipedia.org/wiki/16th_century
168,164,Río Motagua, ,Río Motagua,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-90.36983742,14.87276656,https://en.wikipedia.org/wiki/16th_century
149,166,Motocintla, ,Motozintla de Mendoza,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps, , ,-92.24751286,15.36567814,https://en.wikipedia.org/wiki/16th_century
62,167,Río Nagualá,Río Nahualat, ,2, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-91.39950127,14.53768221,https://en.wikipedia.org/wiki/16th_century
61,168,Nahualapa,Nagualat;San Juan de Nahualapa,Nahualate,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GeoNames_GT, , ,-91.39801,14.5365,https://en.wikipedia.org/wiki/16th_century
150,169,Nahuatlán, ,Nahuatán,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-92.017,14.7734,https://en.wikipedia.org/wiki/16th_century
122,170,Naolingo, ,Naulingo,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-89.7126,13.7035,https://en.wikipedia.org/wiki/16th_century
4,173,Nestiquipaque,Nesticpac, ,2, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research, , ,-90.41108027,14.12925016,https://en.wikipedia.org/wiki/16th_century
136,174,Lago de Nicaragua, ,Lago de Nicaragua,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps,Lake,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=596,-85.36867924,11.50290638,https://en.wikipedia.org/wiki/16th_century
5,175,Nicoya, ,Nicoya,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-85.453805,10.143562,https://en.wikipedia.org/wiki/16th_century
193,177,Río Nito,Río Dulce, ,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GeoNames_GT,River,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,-88.75417877,15.81450775,https://en.wikipedia.org/wiki/16th_century
190,178,Nixapa, ,Nejapa,1,3 leagues far from San Salvador,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Lardé y Larín 1957: 256,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-89.23089602,13.8137199,https://en.wikipedia.org/wiki/16th_century
91,179,Nombre de Dios, , ,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-79.46933698,9.579125735,https://en.wikipedia.org/wiki/16th_century
33,180,San Juan,San Juan de los Nunualcos,San Juan Nonualco,1,Los Nonoalcos,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps, , ,-88.89225092,13.50909101,https://en.wikipedia.org/wiki/16th_century
34,181,Santiago,Santiago de los Nunualcos,Santiago Nonualco,1,Los Nonoalcos,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GoogleMaps, , ,-88.93836078,13.51255754,https://en.wikipedia.org/wiki/16th_century
89,184,Ocelocalco, , ,2,Disappeared,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research, , ,-92.71026019,15.30358252,https://en.wikipedia.org/wiki/16th_century
151,185,Ocozingo, ,Ocosingo,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-92.096111,16.907222,https://en.wikipedia.org/wiki/16th_century
38,186,Olancho,Nueva Segovia,Quilali,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-86.03186752,13.56576109,https://en.wikipedia.org/wiki/16th_century
152,187,Olocuilta, ,Olocuilta,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-89.11608,13.56597,https://en.wikipedia.org/wiki/16th_century
153,189,Ostuncalco,San Juan,San Juan Ostuncalco ,1,,0,,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias,,,-91.6214,14.86899,https://en.wikipedia.org/wiki/16th_century
118,191,Volcán Oxi 4ahol, ,Volcán de Acatenango,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Allocated by research,Volcano,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1209,-90.87567,14.5007,https://en.wikipedia.org/wiki/16th_century
92,193,Panamá, ,Panamá,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-79.53472,8.95234,https://en.wikipedia.org/wiki/16th_century
155,195,Patulul,Santa Magdalena,Patulul,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-91.16,14.4234,https://en.wikipedia.org/wiki/16th_century
102,196,Patzicía,Pazicía,Patzicia,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.92528,14.63127,https://en.wikipedia.org/wiki/16th_century
27,197,Patzum,Pazón,Patzum,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-91.0135,14.684,https://en.wikipedia.org/wiki/16th_century
26,198,Petapa, ,Petapa,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,HGIS_Indias, , ,-90.59529249,14.52844784,https://en.wikipedia.org/wiki/16th_century
191,199,Petén Itzá,Ah Itza,Flores,1,It also refers to al the region of the Lake Petén Itzá. Flores is an island in this lake.,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,GeoNames_GT,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-89.89187127,16.93035929,https://en.wikipedia.org/wiki/16th_century
