FID,My_FID4,Placename,Alt_names,ModernName,Confidence,Notes,Type,FID_Relate,Relation,Type2,References,Type_URL,Time_span,X,Y
83,328,Totomihuacan,Tomihuacan,Totimehuacan,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.18555556,18.96833333
96,330,Tototepec,Tututepeque,Tutotepec,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.27277778,20.42833333
51,331,Tototlan,Totollac;Totollan,Totolac,1, ,Barrio,353,Depends on, ,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800, ,https://en.wikipedia.org/wiki/16th_century,-98.25838516,19.32563406
54,332,Tulla, ,Tula,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.34166667,20.05416667
58,333,Tullantzinco, ,Tulancingo,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.36861111,20.08138889
144,334,Sierras de Tullantzinco,Tullotzingo, ,2, ,Mountain Range,0, , ,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,https://en.wikipedia.org/wiki/16th_century,-98.3484183,20.1201551
145,335,Río Tuloca,Tolocan;Tuloca, ,1, ,River,0, , ,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,https://en.wikipedia.org/wiki/16th_century,-99.40019706,20.05139804
20,336,Tultitlan, ,Tultitlan,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.16944444,19.645
35,337,Tuzapan, ,Tuzapan,1, , ,0, , ,Acuña 1984;NGA_GNS,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-97.714662,20.470779
130,338,Tuztlan, ,Tuxtla,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-95.29944444,18.46166667
262,339,Barrio Tlacatecco, , ,2,Where a temple of Huitzilopochtli was destroyed announcing the arrival of the spaniards.,Barrio,0, , ,Acuña 1984;GeoNames_MX, ,https://en.wikipedia.org/wiki/16th_century,-99.131687,19.433858
229,341,Tlacoyutliyacac, ,Hueyotlipan,2, ,Pueblo,0, , ,Acuña 1984;Suarez 2004,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.345877,19.467224
114,342,Tlacupan, ,Tacuba,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.18638889,19.4575
178,343,Tlachihualtepec,Tlachihualtepetl,Pyramid of Cholula,1, ,Pyramid,0, , ,Acuña 1984;Garcia 2001,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=51,https://en.wikipedia.org/wiki/16th_century,-98.301727,19.056575
239,344,Tlacho de San Agustín, ,Tlaxco,1,Nacimiento del río que pasa por Tlaxcala,Pueblo,0, , ,Acuña 1984;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.11997,19.61442
128,346,Tlallocan,Talocan;Tzinacantepec Chicuinauhtecatl;Tzinacantepec Chicuinahutecatl, ,2, ,Mountain Range,0, , ,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,https://en.wikipedia.org/wiki/16th_century,-98.6361853,19.29040717
85,349,Tlanepantla, ,Tlalnepantla De Otomies,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.19472222,19.53666667
259,350,Tlapitzahuacan, , ,2,Dissapeared,Cabecera,201, , ,"Acuña 1984;Garcia y Merino, 1991", ,https://en.wikipedia.org/wiki/16th_century,-98.24539,19.3338
129,351,Tlatelulco, ,Tlatelolco,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.13694444,19.45083333
22,352,Tlatlanhquitepec,Tlatlauhquitepeque,Tlatlauquitepec,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-97.495,19.85083333
53,353,Tlaxcallan,Taxcala;Tepalticpac;Texcalla;Texcala;Tepeticpac Texcallan;Tepeticpac;Texcalticpac,Tlaxcala,1, , ,0, , ,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.23772243,19.31748594
162,354,Monasterio de Tlaxcallan,Monasterio de Tlaxcala, ,1, ,Monastery,0, , ,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=931,https://en.wikipedia.org/wiki/16th_century,-98.2377292,19.31408039
101,355,Sierra de Tlaxcallan,Sierra de Matlalcueye;Matlalcueye;Sierra Grande de Tlaxcala,Volcán La Malinche,1, ,Mountain Range,0, , ,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,https://en.wikipedia.org/wiki/16th_century,-98.03254026,19.23178111
255,357,Tlecaxtitlan, , ,2,Dissapeared,Town,0, , ,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.43575,18.93649
30,358,Tzacuhtlan, ,Zautla,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-97.66722222,19.71027778
8,361,Tzinapiquaro, ,Zinapécuaro,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-100.8269444,19.85833333
95,362,Tzompantzinco, ,San Salvador Tzompantepec,1, , ,0, , ,Acuña 1984;Google Maps;Google Earth;unikloc10gw,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.09131,19.373979
65,364,La Veracruz,Ciudad de Villa Rica,Palacio Municipal de Veracruz,1, , ,0, , ,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-96.138136,19.20048293
71,365,Verapaz, ,Verapaz,1, , ,0, , ,Acuña 1984;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-92.0619965,15.7117004
5,368,Xalatzinco, ,Jalacingo,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-97.30833333,19.80416667
44,369,Xalisco,Xalixco,Xalisco,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-104.9013889,21.44388889
88,370,Xalpan, ,Jalpan,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-96.75694444,16.97111111
180,371,Barrio Xaltepetlapan,Xaltepetlapan,Domingo Arenas,1, ,Barrio,0, , ,Acuña 1984;GeoNames_MX, ,https://en.wikipedia.org/wiki/16th_century,-98.45678,19.13998
49,373,Xicotepec, ,Xicotepec,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-97.96027778,20.27555556
67,375,Xilotepeque, ,Jilotepec,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.53444444,19.95416667
133,376,Xiloxotitlan, ,Xiloxotitla,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.31555556,19.2825
43,377,Xocotitlan, ,Jocotitlán,1, , ,0, , ,Acuña 1984;Toponimos50k,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.75800111,19.73830138
143,378,Xocoyocan, ,San Diego Xocoyucan,1, , ,0, , ,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.37528069,19.30785051
47,379,Xochimilco, ,Xochimilco,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.1025,19.2625
142,380,Xochitecatl, ,Xochitecatl,1, ,Hill,0, , ,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,https://en.wikipedia.org/wiki/16th_century,-98.34957819,19.24491895
209,381,Cerros de Xoloteupan, ,Cerro Popocatl,2, ,Hill,0, , ,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,https://en.wikipedia.org/wiki/16th_century,-98.26445,19.34346
28,382,Xuchipila, ,Juchipila,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-103.1175,21.41027778
177,383,Yacoazapechpan, ,San Gregorio Zacapechpan,2, ,Town,0, , ,Acuña 1984;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.34944444,19.05305556
45,384,Yahualiuhcan,Yahualihucan,Yahualica,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.38194444,20.94888889
46,386,Yauhtepeque, ,Yautepec,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-99.06305556,18.88361111
81,389,Zacatlan, ,Zacatlan,1, , ,0, , ,Acuña 1984;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-97.96144037,19.93615421
169,390,Río de Zacatulan, ,Río Balsas,1, ,River,0, , ,Acuña 1984;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=960,https://en.wikipedia.org/wiki/16th_century,-102.13792,17.94785
235,391,Zacatzontitlan, ,San Cristobal Zacacalco,2, , ,0, , ,Acuña 1984;Carrasco 2011,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.66164,19.56792
140,395,Zimapan,Zimatan,Cupilco,1, , ,0, , ,Acuña 1984;Google Maps;Google Earth;unikloc10gw,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-93.127599,18.239476
139,396,Zonzonate,Zentzonapan,Sonsonate,1, , ,0, , ,Acuña 1984;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-89.72827928,13.72125131
90,398,Zultepec, ,Sultepec,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.615,19.59027778
110,399,Atlixco, ,Atlixco,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.47333333,18.97722222
123,402,Tihuacan, ,Teotihuacan,1, , ,0, , ,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,https://en.wikipedia.org/wiki/16th_century,-98.86083333,19.68972222
