FID,My_FID6,Placename,Alt_names,ModernName,Confidence,Notes,Type,FID_Relate,Relation,My_FID6,FID_Relat2,Type2,References,Type_URL,X,Y,Time_span
68,504,Tenantzinco, ,Tenancingo,1, , ,0, ,504,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.59055556,18.96083333,https://en.wikipedia.org/wiki/16th_century
359,506,Tennenecuilco,San Gregorio Tennecuilco,San Gregorio,1,"It may be a pueblo, estancia or barrio dependant on Chimalhuacan", ,20157, ,506,382, ,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.9603,19.3364,https://en.wikipedia.org/wiki/16th_century
76,507,Tenochtitlan,México,Tenochtitlan,1, , ,0, ,507,0, ,Acuña 1985;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.1313711,19.43492025,https://en.wikipedia.org/wiki/16th_century
483,508,Tepan,Tepa, ,2,Dissapeared,Barrio,195, ,508,0, ,Acuña 1985;GeoNames_MX, ,-98.6393,20.0189,https://en.wikipedia.org/wiki/16th_century
250,509,Cerro Tepantepetl,Tepantepetl, ,2, ,Hill,157,Depends on,509,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-99.71734818,18.33372536,https://en.wikipedia.org/wiki/16th_century
122,510,Tepeaca,Tepeyacac,Tepeaca,1, , ,0, ,510,0, ,Acuña 1985;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.90341921,18.96581899,https://en.wikipedia.org/wiki/16th_century
52,511,Tepeapulco, ,Tepeapulco,1, , ,0, ,511,0, ,Acuña 1985;Google Maps;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.55250082,19.78528155,https://en.wikipedia.org/wiki/16th_century
378,512,Tepechichilco, ,Tepechichilco,1, ,Pueblo,547, ,512,0, ,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.5633,19.8731,https://en.wikipedia.org/wiki/16th_century
50,513,Tepecuacuilco,Tepeacuilco,Tepecoacuilco De Trujano,1, ,Cabecera,0, ,513,0, ,Acuña 1985;INEGI: MEX_topoloc, ,-99.46492016,18.28674641,https://en.wikipedia.org/wiki/16th_century
53,514,Laguna de Tepecuacuilco, , ,2, ,Lake,0, ,514,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=596,-99.45714488,18.30693706,https://en.wikipedia.org/wiki/16th_century
204,516,Tepehuacan, ,Tehuetlan,1, ,Estancia,208,Depends on,516,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-98.50777778,21.0525,https://en.wikipedia.org/wiki/16th_century
20,517,Tepemayalco, ,San Lucas Tepemajalco,1, , ,0, ,517,0, ,Acuña 1985;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.56954625,19.16137528,https://en.wikipedia.org/wiki/16th_century
380,518,Tepemayalco, ,San Juan Tepemazalco,1,Cempoala pintura,Pueblo,0, ,518,0, ,Acuña 1985;Ballesteros 2005,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.6713,19.9041,https://en.wikipedia.org/wiki/16th_century
366,519,Peñon de Tepepuli,Tepepuli,Peñón del Marqués; Cerro del Peñón,1, ,Hill,382, ,519,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-99.02953,19.3786,https://en.wikipedia.org/wiki/16th_century
119,520,Tepetistla, ,Tepetixtla,1, , ,0, ,520,0, ,Acuña 1985;Google Maps;Google Earth;unikloc10gw,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-100.120285,17.214306,https://en.wikipedia.org/wiki/16th_century
284,522,Sierra Tepetl suchitl,Tepetlsuchitl;Tepetl suchitl, ,1, ,Mountain Range,77,Near,522,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-99.62811559,19.07144952,https://en.wikipedia.org/wiki/16th_century
513,523,Tepetlalpan, , ,2,Dissapeared. Located 2 leagues to the west from the cabecera,Sujeto,163,Depends on,523,0, ,Acuña 1985;Vazquez 1965: 41, ,-99.74898,18.232694,https://en.wikipedia.org/wiki/16th_century
88,524,Tepeyahualco, ,Tepeyahualco,1, , ,0, ,524,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.67083333,19.84583333,https://en.wikipedia.org/wiki/16th_century
282,525,Tepeyti,Tepeitic,Tepeitic,1, ,Estancia,638,Depends on,525,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-99.29027778,20.24,https://en.wikipedia.org/wiki/16th_century
456,526,Tepopotoniloya,Tepotoniloya, ,2,Dissapeared, ,20157, ,526,382, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.9548,19.3621,https://en.wikipedia.org/wiki/16th_century
432,527,Cerro Tepopozquauhtla,Tepopozquauhtla;Tepopozquautl, ,2,Sierra de Taxco,Hill,651, ,527,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-99.8723,18.5587,https://en.wikipedia.org/wiki/16th_century
312,528,Teposonalco, ,Tepozonalco,1, ,Estancia,513, ,528,0, ,Acuña 1985;GeoNames_MX, ,-99.3399,18.0272,https://en.wikipedia.org/wiki/16th_century
412,529,Tepozonaltzingo, , ,2,Tepozonalquillo,Estancia,55, ,529,0, ,Acuña 1985;GeoNames_MX, ,-99.9033,18.2703,https://en.wikipedia.org/wiki/16th_century
357,530,Tepuztecatl, ,Tepozteco,1, ,Hill,531, ,530,0, ,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-99.1016,19.0008,https://en.wikipedia.org/wiki/16th_century
137,531,Tepuztlan,Villa de Tepuztlan,Tepoztlan,1,Cuatro Villas,Villa,0, ,531,0, ,Acuña 1985;Google Maps;INEGI: MEX_topoloc, ,-99.09928891,18.98571842,https://en.wikipedia.org/wiki/16th_century
132,533,Tequepa,Tecpan,Tecpan,1, , ,0, ,533,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-100.6297222,17.22083333,https://en.wikipedia.org/wiki/16th_century
247,534,Tequepatzingo,Tecpatzingo,Tepalcingo,1,Pueblos del Atlalnahuac (Tlalnahuac),Cabecera,0, ,534,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-98.84361111,18.59638889,https://en.wikipedia.org/wiki/16th_century
32,536,Tequixquiac, ,Tequixquiac,1, , ,0, ,536,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.14472222,19.90944444,https://en.wikipedia.org/wiki/16th_century
160,537,Tequizicapan,Tequizcisapan;Tequizcisapa;Teccizapan;Tequisisapa;Teccizapan,Teucizapán,1, ,Sujeto,223,Depends on,537,0, ,Acuña 1985;GeoNames MX, ,-99.71416,18.45682,https://en.wikipedia.org/wiki/16th_century
66,538,Tetela, ,Tetela Del Rio,1, , ,0, ,538,0, ,Acuña 1985;Atlas 2010,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-100.077778,17.9825,https://en.wikipedia.org/wiki/16th_century
166,539,Teteltzingo, ,Tetelcingo,1, ,Estancia,204,Depends on,539,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-98.93111111,18.87388889,https://en.wikipedia.org/wiki/16th_century
105,541,Teteltzingo, ,Teocaltzingo,1, ,Estancia,513,Depends on,541,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-99.12527778,18.38861111,https://en.wikipedia.org/wiki/16th_century
251,542,Cerro Tetetepetl,Tetetepetl, ,1,"Cerro de piedras""""",Hill,715,Near,542,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-100.0457288,18.59960236,https://en.wikipedia.org/wiki/16th_century
505,544,Tetitzingo, , ,2,Dissapeared. Located half league to the east from the cabecera,Estancia,513,Depends on,544,0, ,Acuña 1985;Vazquez 1965: 37, ,-99.488658,18.28687,https://en.wikipedia.org/wiki/16th_century
196,545,Tetlan,Tlaltzongo, ,1,Asiento de Tepuztlán, ,531, ,545,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.10099161,18.98855706,https://en.wikipedia.org/wiki/16th_century
70,546,Tetlapanaloyan,Tetlapanaloya,Tlapanaloya,1, , ,0, ,546,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.09722222,19.93472222,https://en.wikipedia.org/wiki/16th_century
233,547,Tetliztaca, ,Textitlac,1, , ,0, ,547,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.56861111,19.90222222,https://en.wikipedia.org/wiki/16th_century
390,549,Tetzahuapan, ,¿San Juan Tizahuapan?,1, ,Sujeto,490, ,549,0, ,Acuña 1985;GeoNames_MX, ,-98.6654,20.0507,https://en.wikipedia.org/wiki/16th_century
434,550,Tetzhuaque, , ,2,Dissapeared,Estancia,204, ,550,0, ,Acuña 1985;Allocated by research, ,-98.9571,18.582,https://en.wikipedia.org/wiki/16th_century
324,551,Tetzilacaztla,Tetzilacastla,Tetzilacatlán,1, ,Sujeto,327, ,551,0, ,Acuña 1985;GeoNames_MX, ,-99.9767,18.3425,https://en.wikipedia.org/wiki/16th_century
466,555,Teupan, , ,2,Dissapeared,Barrio,189, ,555,0, ,Acuña 1985;Allocated by research, ,-99.0405,19.6087,https://en.wikipedia.org/wiki/16th_century
121,556,Teutenango, ,Tenango,1, , ,0, ,556,0, ,Acuña 1985;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.59170416,19.1028426,https://en.wikipedia.org/wiki/16th_century
429,559,Texayaquica,Texayaquezan, ,2,Dissapeared,Sujeto,5, ,559,327, ,Acuña 1985;Allocated by research, ,-100.0726,18.4278,https://en.wikipedia.org/wiki/16th_century
438,560,Cerro Texcalan,Texcalan;Texcala, ,2,Cerro Tlecuilco,Hill,6, ,560,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-98.817,18.9361,https://en.wikipedia.org/wiki/16th_century
254,561,Cordillera Texcalcacahuatl,Texcalcacahuatl, ,1, ,Mountain Range,665,Contain,561,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-100.1799006,17.66752817,https://en.wikipedia.org/wiki/16th_century
482,562,Tezcacohuac, , ,2,Dissapeared,Barrio,195, ,562,0, ,Acuña 1985;, ,-98.6307,20.0177,https://en.wikipedia.org/wiki/16th_century
515,564,Tezihuac, , ,2, ,Province,0, ,564,0, , ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=271,-98.993483,18.608946,https://en.wikipedia.org/wiki/16th_century
23,565,Tezontepec,Tezontepeque;Tathobo,Tezontepec,1, , ,0, ,565,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.27333333,20.19305556,https://en.wikipedia.org/wiki/16th_century
142,566,Tianguiscolco,Tianguistzolco;Tiaguiscolco;Tianguiszolco,Tianquizolco,1, ,Sujeto,5,Depends on,566,0, ,Acuña 1985;Atlas 2010, ,-100.1625,18.402778,https://en.wikipedia.org/wiki/16th_century
476,567,Tianguismanalco,Tianguizmanalco, ,2,Dissapeared,Pueblo,547, ,567,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.5565,19.8805,https://en.wikipedia.org/wiki/16th_century
381,569,Tianquiztli, ,Parroquia de Todos los Santos,1,Cempoala and Huexutla pinturas,Local Market,0, ,569,0, ,Acuña 1985;Ballesteros 2005,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=229,-98.67,19.9154,https://en.wikipedia.org/wiki/16th_century
465,570,Ticoman, , ,2,¿Ticoman?,Barrio,136, ,570,0, ,Acuña 1985;GeoNames_MX, ,-99.1316,19.5105,https://en.wikipedia.org/wiki/16th_century
283,573,Sierra Tlacatepetl,Tlacatepetl, ,1, ,Mountain Range,153,Near,573,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-100.0696857,17.39968598,https://en.wikipedia.org/wiki/16th_century
29,574,Tlachinolticpac,Tlachinol,Tlanchinol,1, , ,0, ,574,0, ,Acuña 1985;GoogleMaps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.66072691,20.98862585,https://en.wikipedia.org/wiki/16th_century
475,576,Tlacopan,Tlacopa, ,2,Dissapeared,Pueblo,0, ,576,0, ,Acuña 1985;Ballesteros 2005,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.6785,19.8643,https://en.wikipedia.org/wiki/16th_century
141,577,Serranía de Tlacotepeque,Serranía de Tlacotepec, ,1, , ,0, ,577,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.99292444,17.83454821,https://en.wikipedia.org/wiki/16th_century
6,579,Tlacotepec,Tlacotepeque,Tlacotepec,1, ,Sujeto,651, ,579,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.97833333,17.79027778,https://en.wikipedia.org/wiki/16th_century
410,580,Tlacotepetzingo, , ,2,Dissapeared,Estancia,55, ,580,0, ,Acuña 1985;Allocated by research, ,-99.94227,18.1359,https://en.wikipedia.org/wiki/16th_century
112,581,Tlacotlalpilco,Tlacotlalpiltepec;Tlacutlalpilco,Tlacotlapilco,1, , ,0, ,581,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.21944444,20.37611111,https://en.wikipedia.org/wiki/16th_century
215,582,Tlacocoxpan,Tlacoxpan,Tlacocuspan (Tlacocuspan Santa Cruz),1, ,Sujeto,715,Depends on,582,0, ,Acuña 1985;Atlas 2010, ,-100.318333,18.618889,https://en.wikipedia.org/wiki/16th_century
280,585,Tlahuililpa,Tlahualilpa,Tlahuelilpa de Ocampo,1, , ,0, ,585,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.23194444,20.13166667,https://en.wikipedia.org/wiki/16th_century
442,586,Cerro Tlahuiltepeque,Tlahuiltepeque, ,2,No name available,Hill,531, ,586,0, ,Acuña 1985;Brotherston 1998: 92,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-99.0799,18.9976,https://en.wikipedia.org/wiki/16th_century
81,588,Tlalmanalco, ,Tlalmanalco,1, , ,0, ,588,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.8025,19.20444444,https://en.wikipedia.org/wiki/16th_century
210,590,Tlaloc, , ,2, ,Hill,195,Near,590,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-98.62093616,20.0230788,https://en.wikipedia.org/wiki/16th_century
257,593,Cordillera Tlamimilolpan,Tlamimilolpan;Tamjmjlolpa, ,2, ,Mountain Range,579,Near,593,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-99.85871781,17.6845738,https://en.wikipedia.org/wiki/16th_century
281,594,Tlanepantla,Tlalnepantla;Tlanepatlan;Tenepatlán,Tlanipatlan,1, , ,0, ,594,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.99944444,18.19472222,https://en.wikipedia.org/wiki/16th_century
252,595,Cerro Tlapantepetl,Tlapantepetl, ,1,“Cerro quebrado”,Hill,178,Near,595,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-99.81704957,18.1361259,https://en.wikipedia.org/wiki/16th_century
341,596,Tlapechco,Tlalpechco,Tlalpexco,1, ,Sujeto,715, ,596,0, ,Acuña 1985;GeoNames_MX, ,-99.9986,18.5036,https://en.wikipedia.org/wiki/16th_century
47,598,Tlaquilpan, ,Tlaquilpan,1,Congregación de Cempoala,Cabecera,117, ,598,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-98.75138889,19.94305556,https://en.wikipedia.org/wiki/16th_century
9,599,Tlataya, ,Tlatlaya,1, , ,0, ,599,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-100.2072222,18.61694444,https://en.wikipedia.org/wiki/16th_century
379,600,Tlatecomulco,Tecocomulco;Tecocomolco;Tecomolco,San Mateo Tlajomulco,1, ,Sujeto,648, ,600,0, ,Acuña 1985;Ballesteros 2005: 62, ,-98.55236,19.8992,https://en.wikipedia.org/wiki/16th_century
473,601,Tlatelulco,Xaltengo, ,2,Jaltenco,Barrio,676, ,601,0, ,"Acuña 1985;Enciclopedia de los Municipios del Estado de Mexico, Secretaria de Gobernacion 1988", ,-99.1126,19.7833,https://en.wikipedia.org/wiki/16th_century
467,603,Tlateypan, , ,2,Dissapeared,Barrio,189, ,603,0, ,Acuña 1985;GeoNames_MX, ,-99.0548,19.6147,https://en.wikipedia.org/wiki/16th_century
51,606,Tlaxcala, ,Tlaxcala,1, , ,0, ,606,0, ,Acuña 1985;Google Maps;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.23772243,19.31748594,https://en.wikipedia.org/wiki/16th_century
43,611,Tlayacapan, ,Tlayacapan,1, , ,0, ,611,0, ,Acuña 1985;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.98420816,18.95537584,https://en.wikipedia.org/wiki/16th_century
248,612,Tlayalaque, ,Tlayecac,1,Pueblos del Atlalnahuac (Tlalnahuac),Cabecera,0, ,612,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800, ,-98.88055556,18.75444444,https://en.wikipedia.org/wiki/16th_century
383,614,Tlecaxtitlan, ,Cerro Tecajete,1, ,Hill,117, ,614,0, ,Acuña 1985;Ballesteros 2005,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-98.6094,19.936,https://en.wikipedia.org/wiki/16th_century
98,616,Tlemaco, ,Tlamaco,1, , ,0, ,616,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.22916667,20.03444444,https://en.wikipedia.org/wiki/16th_century
382,617,Tochatlauhco, ,Hacienda San Antonio Tochatlaco,1, ,Estancia,195, ,617,0, ,Acuña 1985;Ballesteros 1998, ,-98.573,19.9202,https://en.wikipedia.org/wiki/16th_century
421,618,Tochopan, , ,2,¿Tuxpan?,Estancia,513, ,618,0, ,Acuña 1985;GeoNames_MX, ,-99.4787,18.3493,https://en.wikipedia.org/wiki/16th_century
474,620,Toltengo, , ,2,San Sebastián Toltengo,Sujeto,676, ,620,0, ,Acuña 1985;Marcus et al. 1994: 78, ,-99.0556,19.7843,https://en.wikipedia.org/wiki/16th_century
55,622,Toluca, ,Toluca,1, ,Villa,0, ,622,0, ,Acuña 1985;Google Maps;Tanck de Estrada 2005: Atlas 1800, ,-99.65722013,19.2915179,https://en.wikipedia.org/wiki/16th_century
42,623,Valle de Toluca, , ,1, ,Valley,0, ,623,0, ,Acuña 1985;Google Maps,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=1197,-99.73634555,19.30230116,https://en.wikipedia.org/wiki/16th_century
202,625,Tonalapa,Tonalapan,Tonalapa del Río,1, ,Estancia,157,Depends on,625,0, ,Acuña 1985;Google Maps, ,-99.691389,18.343333,https://en.wikipedia.org/wiki/16th_century
428,626,Tonalpauhca,Tonalpouhcan;Tonalpouhca, ,2,Dissapeared,Sujeto,5, ,626,0, ,Acuña 1985;Allocated by research, ,-100.0831,18.4238,https://en.wikipedia.org/wiki/16th_century
200,627,Cerro Tonaltepec,Tonaltepec, ,1, ,Hill,20157,Near,627,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-98.87531082,19.37643365,https://en.wikipedia.org/wiki/16th_century
216,628,Cueva de Tonaltepec,Tonaltepec, ,2, ,Cave,20157,Near,628,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=183,-98.87412109,19.37518444,https://en.wikipedia.org/wiki/16th_century
396,630,Tonzocahuelan, ,Tancazahuela,1, ,Estancia,208, ,630,0, ,Acuña 1985;Allocated by research, ,-98.4349,21.182,https://en.wikipedia.org/wiki/16th_century
404,631,Minas de oro de Topila,Topila, ,2,Dissapeared,Sujeto,579, ,631,0, ,Acuña 1985;Allocated by research, ,-100.0072,17.7944,https://en.wikipedia.org/wiki/16th_century
297,633,Totola, ,Totola,2,Between Tetela del Río and Zumpango, ,0, ,633,0, ,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.21934,17.6362,https://en.wikipedia.org/wiki/16th_century
304,635,Tototzintlan, ,San Juan Totolcintla,1, ,Estancia,513, ,635,0, ,Acuña 1985;GeoNames_MX, ,-99.3271,17.9095,https://en.wikipedia.org/wiki/16th_century
92,638,Tula, ,Tula,1, , ,0, ,638,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.34166667,20.05416667,https://en.wikipedia.org/wiki/16th_century
46,640,Tulantzinco, ,Tulancingo,1, , ,0, ,640,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.36861111,20.08138889,https://en.wikipedia.org/wiki/16th_century
74,642,Tutultepec,Tutultepeque,Totoltepec,1, ,Pueblo,0, ,642,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-100.0416667,18.27277778,https://en.wikipedia.org/wiki/16th_century
327,643,Tuztla, ,Tuxtla Cuevillas,1, ,Sujeto,711, ,643,0, ,Acuña 1985;GeoNames_MX, ,-99.69521,18.385,https://en.wikipedia.org/wiki/16th_century
331,644,Tzacatlan,Zacatlan,Zacatlancillo,1, ,Sujeto,327, ,644,0, ,Acuña 1985;GeoNames_MX, ,-99.9789,18.4098,https://en.wikipedia.org/wiki/16th_century
481,646,Tzapotla, , ,2,Dissapeared,Barrio,195, ,646,0, ,Acuña 1985;GeoNames_MX, ,-98.6444,20.0114,https://en.wikipedia.org/wiki/16th_century
151,647,Tzapotlan,Tzapotla,Zapotla,1,"It may be a pueblo, estancia or barrio dependant on Chimalhuacan", ,382,Depends on,647,0, ,Acuña 1985;Atlas 2010,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.958333,19.410278,https://en.wikipedia.org/wiki/16th_century
86,648,Tzaquala, ,Zacuala,1,Congregación de Cempoala,Cabecera,117, ,648,0, ,Acuña 1985;Allocated by research, ,-98.66211784,19.91247891,https://en.wikipedia.org/wiki/16th_century
235,649,Minas de Tzacualpa,Tzacualpa;Tzacualpan;Tzaqualpan;Tzaqlpan, ,1, ,Mining camp,0, ,649,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=685,-99.79299459,18.7189456,https://en.wikipedia.org/wiki/16th_century
317,650,Tzatzamilco, ,Sasamulco,1, ,Estancia,513, ,650,0, ,Acuña 1985;GeoNames_MX, ,-99.5763,18.1592,https://en.wikipedia.org/wiki/16th_century
115,651,Tzicaputzalco,Pindexo,Ixcapuzalco,1, , ,223,Depends on,651,0, ,Acuña 1985;Google Maps;INEGI: MEX_topoloc,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.88730961,18.51254739,https://en.wikipedia.org/wiki/16th_century
113,652,Tzihuacyocan, ,Tizayuca,1, , ,0, ,652,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.97916667,19.84166667,https://en.wikipedia.org/wiki/16th_century
26,656,Tzinhuilucan,Tzinhuiluca;Tzihuiquiluca;Tzihuiquilucan,Singuilucan,1, , ,0, ,656,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.51694444,19.96777778,https://en.wikipedia.org/wiki/16th_century
345,657,Tzitzicaltepec,Tzitzicaztepec,Xixicastepec,1, ,Sujeto,715, ,657,0, ,Acuña 1985;GeoNames_MX, ,-99.96643,18.5252,https://en.wikipedia.org/wiki/16th_century
386,659,Tzontecomatepec,Tzontecomatepetl,Cerro San Rafael,1,Cempoala pintura,Hill,0, ,659,0, ,Acuña 1985;Ballesteros 2005,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-98.5851,19.9542,https://en.wikipedia.org/wiki/16th_century
299,660,Tzopilo oztoque, ,Zopilostoc,1, ,Sujeto,579, ,660,0, ,Acuña 1985;GeoNames_MX, ,-99.9922,17.74,https://en.wikipedia.org/wiki/16th_century
171,662,Tzumpango,Zumpango,Camapo Partidor Zumpango,2, ,Estancia,460,Depends on,662,0, ,Acuña 1985;Atlas 2010, ,-98.963333,18.846111,https://en.wikipedia.org/wiki/16th_century
44,663,Minas de Tzumpango,Minas de Zumpango;Tzumpango;Zumpango,Zumpango Del Rio,1, , ,0, ,663,0, ,Acuña 1985;Tanck de Estrada 2005: Atlas 1800,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-99.52638889,17.65194444,https://en.wikipedia.org/wiki/16th_century
33,665,Utatlan, ,Otlatlan,1, , ,0, ,665,0, ,Acuña 1985;GeoNames_MX,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-100.21344,17.67206,https://en.wikipedia.org/wiki/16th_century
288,666,Serranía Utlayucan,Utlayucan, ,2, ,Mountain Range,531,Depends on,666,0, ,Acuña 1985;Allocated by research,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-99.09620342,19.00416984,https://en.wikipedia.org/wiki/16th_century
431,669,Xahualapan,Pahualapa;Zahualapa;Zahualapan;Zacualpan, ,2,Dissapeared,Sujeto,5, ,669,0, ,Acuña 1985;Allocated by research, ,-100.1495,18.4873,https://en.wikipedia.org/wiki/16th_century
400,670,Xahualtepec, , ,2,Dissapeared,Estancia,153, ,670,0, ,Acuña 1985;Allocated by research, ,-100.1483,17.3032,https://en.wikipedia.org/wiki/16th_century
480,671,Xalapan, , ,2,Dissapeared,Pueblo,0, ,671,0, ,Acuña 1985;Ballesteros 2005,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.5911,20.0112,https://en.wikipedia.org/wiki/16th_century
296,672,Xalapan, ,Jalapa,1, ,Estancia,513, ,672,0, ,Acuña 1985;GeoNames_MX, ,-99.5966,17.6238,https://en.wikipedia.org/wiki/16th_century
279,673,Xalla,Xala,Xala,1, ,Estancia,195,Depends on,673,0, ,Acuña 1985;Atlas 2010, ,-98.647778,19.763333,https://en.wikipedia.org/wiki/16th_century
