FID,My_FID2,Placename,Alt_names,ModernName,Confidence,Notes,FID_Relate,Relation,Start_Date,End_Date,References,Type,Type_URL,X,Y,Time_span
124,418,Tututepetongo,Yada,Tutepetongo,1, ,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,Cabecera, ,-96.88064218,17.71306495,https://en.wikipedia.org/wiki/16th_century
235,419,Villa de Tuxtla,Tuxtla,Tuxtla,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Villa, ,-95.29944444,18.46166667,https://en.wikipedia.org/wiki/16th_century
95,421,Uzila, ,Usila,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.52777778,17.87916667,https://en.wikipedia.org/wiki/16th_century
108,422,Villa Alta,Villa de San Ildefonso;San Ildefonso,San Ildefonso Villa Alta,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Villa, ,-96.152778,17.338889,https://en.wikipedia.org/wiki/16th_century
22,427,Xaltepetongo,Papalotlayagua,Jaltepetongo,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.03388889,17.68861111,https://en.wikipedia.org/wiki/16th_century
112,428,Xaltianquizco, ,Jaltianguis,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.52777778,17.36194444,https://en.wikipedia.org/wiki/16th_century
59,429,Xayacatlan, ,Jayacatlan,1, ,28,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.82166667,17.42222222,https://en.wikipedia.org/wiki/16th_century
78,431,Xicayan de Tovar,Xicayan;Nozahuy;Ñu dzavui,Jicayan de Tovar,1, ,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.23549285,17.12656177,https://en.wikipedia.org/wiki/16th_century
257,433,Xilotepeque,El mixe,Jilotepec,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-95.69527778,16.5675,https://en.wikipedia.org/wiki/16th_century
70,434,Xocoticpac,Xocoticpaque,Jocotipac,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.07944444,17.76861111,https://en.wikipedia.org/wiki/16th_century
74,436,Estancia Xochiquitongo,Xochiquitongo,Suchilquitongo,1, ,106,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.86666667,17.25,https://en.wikipedia.org/wiki/16th_century
258,437,Xochitepec, ,Xadani,1, ,0, ,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.07361111,15.94888889,https://en.wikipedia.org/wiki/16th_century
88,438,Xoquilla, ,Juquila,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.29222222,16.23638889,https://en.wikipedia.org/wiki/16th_century
77,440,Estancia Xoxocotlan,Xoxocotlan;Ñuhuyoho,Xoxocotlan,1, ,424,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.73333333,17.02638889,https://en.wikipedia.org/wiki/16th_century
227,443,Yoaltepeque, ,Ihualtepec,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.28944444,17.73972222,https://en.wikipedia.org/wiki/16th_century
69,445,Los Yolos,Yoloxonecuila,Yolox,1, ,146,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Pueblo comarcano,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.55166667,17.5875,https://en.wikipedia.org/wiki/16th_century
226,448,Sierra Yotza,Yotza, ,2, ,127,Near,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Allocated by research,Mountain Range,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=708,-96.56135975,17.25371181,https://en.wikipedia.org/wiki/16th_century
175,464,Zacatepeque,Yucusatuta,Zacatepec De Amuzgos,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.98888889,16.76111111,https://en.wikipedia.org/wiki/16th_century
202,465,Estancia Zacutla,Zacutla,Zautla,1, ,106,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.86305556,17.18611111,https://en.wikipedia.org/wiki/16th_century
52,470,Zilacayoapa, ,Silacayoapam,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-98.14027778,17.5025,https://en.wikipedia.org/wiki/16th_century
35,471,Zola, ,Sola,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.97777778,16.51472222,https://en.wikipedia.org/wiki/16th_century
50,473,Zoquiapa,Zoquiapan,Zoquiapam,1, ,28,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.62055556,17.255,https://en.wikipedia.org/wiki/16th_century
60,474,Zoquitlan, ,Zoquitlan,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.35388889,16.55972222,https://en.wikipedia.org/wiki/16th_century
73,475,Zozola, ,Abejones,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.60666667,17.435,https://en.wikipedia.org/wiki/16th_century
173,1025,Estancia Apazco,Apazco,Apasco,1, ,106,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.82083333,17.24083333,https://en.wikipedia.org/wiki/16th_century
137,1034,Ayotuxtla la chica,Ayotuxtla,Santiago Tlatepusco,1,Pueblo with church,85,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.51,17.82444444,https://en.wikipedia.org/wiki/16th_century
208,1043,Zimatlan,Cimatlan,Zimatán,2, ,104,Depends on,30/12/1899 00:00:00,01/01/1577 00:00:00,Acuña 1984;Atlas 2010, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-95.999444,15.850278,https://en.wikipedia.org/wiki/16th_century
181,1127,Itztepexic, , ,1, ,127,Near,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Allocated by research,Hill,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-96.56077856,17.25618617,https://en.wikipedia.org/wiki/16th_century
201,1145,Macuilsúchil, ,Cerro Danush,1, ,145,Near,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps,Hill,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=710,-96.54954447,17.01767807,https://en.wikipedia.org/wiki/16th_century
219,1183,Nopala, ,Nopalera del Rosario o del Obispo,1,Pueblo with church,85,Depends on,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Atlas 2010;Cline 1961,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.461389,17.700833,https://en.wikipedia.org/wiki/16th_century
168,1244,Quiotepeque, ,Quiotepec,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.98194444,17.89944444,https://en.wikipedia.org/wiki/16th_century
244,1253,Iglesia San Andrés, ,Templo de San Andrés,1, ,156,Within,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Google Maps,Church,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=931,-96.59713323,16.32936561,https://en.wikipedia.org/wiki/16th_century
182,1259,Estancia San Bernardo,San Bernardo,San Bernardo,1, ,156,Depends on,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.70055556,16.36472222,https://en.wikipedia.org/wiki/16th_century
160,1265,Estancia San Francisco,San Francisco,Coatlan,1, ,45,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.76805556,16.18472222,https://en.wikipedia.org/wiki/16th_century
186,1284,Estancia San Martín,San Martín,San Martín Buenavista,1, ,146,Depends on,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Atlas 2010,Estancia, ,-96.614722,17.634444,https://en.wikipedia.org/wiki/16th_century
163,1287,Estancia San Miguel,San Miguel,Coatlan,1, ,45,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.69305556,16.195,https://en.wikipedia.org/wiki/16th_century
180,1293,Estancia San Pablo,San Pablo;Ydzuqini;Estancia Ydzuqini,Peras,1, ,64,Depends on,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.89122165,16.98238833,https://en.wikipedia.org/wiki/16th_century
178,1296,Estancia San Pedro,San Pedro,Amatlan,1, ,19,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Sujeto, ,-96.44722222,16.32638889,https://en.wikipedia.org/wiki/16th_century
184,1306,Estancia Santa Catalina,Santa Catalina,Cuixtla,1, ,156,Depends on,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.635,16.3075,https://en.wikipedia.org/wiki/16th_century
185,1312,Estancia Santa Cruz,Santa Cruz,Xitla,1, ,156,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.67166667,16.32638889,https://en.wikipedia.org/wiki/16th_century
162,1318,Estancia Santa María,Santa María,Coatlan,1, ,45,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.72222222,16.23194444,https://en.wikipedia.org/wiki/16th_century
11,1424,Xalapa, ,Jalapa,1, ,0, ,,,Acuña 1984;Google Maps;Tanck de Estrada 2005: Atlas 1800,Alcaldia Mayor, ,-99.05369882,16.71322175,https://en.wikipedia.org/wiki/16th_century
23,1467,Zapotitlan, ,Zapotitlan,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800, ,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-97.47472222,18.32805555,https://en.wikipedia.org/wiki/16th_century
222,1473,Zoquiapa, ,Zoquiapam,1, ,28,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.84861111,17.55638889,https://en.wikipedia.org/wiki/16th_century
176,2262,Estancia San Cristóbal,San Cristóbal,Amatlan,1, ,19,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Sujeto, ,-96.40972222,16.3175,https://en.wikipedia.org/wiki/16th_century
177,2265,Estancia San Francisco,San Francisco,Logueche,1, ,19,Depends on,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Sujeto, ,-96.37694444,16.34944444,https://en.wikipedia.org/wiki/16th_century
183,2287,Estancia San Miguel,San Miguel,Cuixtla,1, ,156,Depends on,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Estancia, ,-96.63805556,16.29194444,https://en.wikipedia.org/wiki/16th_century
29,2424,Xalapa, ,Jalapa Del Marques,1, ,0, ,,,Acuña 1984;Tanck de Estrada 2005: Atlas 1800,Villa, ,-95.445,16.44083333,https://en.wikipedia.org/wiki/16th_century
179,3287,Estancia San Miguel,San Miguel;Yucuqua;Estancia Yucuqua,San Miguel de las Peras,1, ,64,Depends on,,,Acuña 1984;Google Maps;Atlas 2010,Estancia, ,-97.01024548,16.9379893,https://en.wikipedia.org/wiki/16th_century
203,3500,Coyula, ,Coyula,1,"In the Acuña's index, he said that this is a estancia, however in the text, it's named as sujeto",1244,Depends on,30/12/1899 00:00:00,30/12/1899 00:00:00,Acuña 1984;Atlas 2010;Cline 1961,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.90972222,17.91388889,https://en.wikipedia.org/wiki/16th_century
207,3501,Coyula, ,Bajos de Coyula,1, ,104,Depends on,30/12/1899 00:00:00,01/01/1577 00:00:00,Acuña 1984;Atlas 2010;Cline 1961,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.305833,15.704722,https://en.wikipedia.org/wiki/16th_century
215,3502,Palantla, ,San Juan Palantla,1,Pueblo with church,85,Depends on,,,Acuña 1984;Atlas 2010;Cline 1961,Pueblo,https://www2.usgs.gov/science/records-matching.php?thcode=3&code=850,-96.395,17.850278,https://en.wikipedia.org/wiki/16th_century
